Num,Review,Review_type
38761,Қайырлы таң мен үшін онша жақсы болмады,bad
38762,Google тобын шарап арқылы Linux үшін пикаса жасау туралы ойлау керек болды,bad
38763,сағат 12-ден 13-ке дейін. Ол кезде менде уақыт болмайды,bad
38764,"rt әлі қолын қойғандарды, бірақ өлі салмақта тұрғандарды жазылымнан шығару",bad
38765,менің фильмдерім не істеу керектігін тоқтатты,bad
38766,"Маған бұл энергия үнемдейтін шамдар ұнамайды, олар күңгірт",bad
38767,rt біз Рашнган серверлерінсіз қалдық,bad
38768,"rt қыздардың аватарларында бастың орамалмен жабылмайтындығын жазу керек болды, бірақ бұл аваталарда қандай бас бар",bad
38769,27 демалыстың басталуы анамен есептелген 3 апта дегенді білдіреді,bad
38770,Мен үйге қайтқым келгендей оқуға келдім,bad
38771,rt kill up wall lore бізге тағы бір апта үйде болуды айтты,bad
38772,бірақ не болып жатқанын дабыл естімеді,bad
38773,"айтпақшы, мен мұраттарға хат жіберуім керек жігіттер, бүгін ертең жасаймын",bad
38774,ал бүгінгі күннің ең қайғысы - 13 күн,bad
38775,қайырлы таң линта Мен клиникаға оралдым,bad
38776,rt және бақыт өте жақын болды,bad
38777,"Ол маған қатты ұнайды, Аня мені FIG-ге жақтады",bad
38778,вашего лучшего кореша отправляют в армию,bad
38779,rt на улице такой гололед ногу вывихнул и накануне 8 марта,bad
38780,"ол жақсарды және нашарлады, сонымен бірге мен жалпы өнімділігі жақсарды, бірақ қателер көбейді",bad
38781,Лешка қанша ұйқы көтермейді,bad
38782,"бұған қоса, сіз Родезиядан қалай Зимбабвеге айналғандығы туралы әлі де оқи аласыз, сонымен қатар оған жылы сезімдер қосылмайды",bad
38783,rt с девчонками с кем щас общаюсь у всех все плохо в отношениях непонятки или парни их бросают так обиднооо,bad
38784,Температура 39 болғанда таң ешқашан жақсы болмайды,bad
38785,rt читаю первый том войны и мира дочитал пока что до 65 страницы чуть не сдох французские переводы заколебали,bad
38786,"Анам кездесулерге барыңыз, содан кейін тамағымның мағынасы ауырмайды, тіпті температура болмайды дейді",bad
38787,"Мен кейде өзім жіберетін телефоннан твит жазамын, оны жіберудің орнына твиттен шығады",bad
38788,Менде ақша жетіспейтіні есіме түсті,bad
38789,"альбомды тыңдайтын, бірақ қандай-да бір көңіл-күйде емес",bad
38790,"молодец, мен іс-шараға қатысқым келді, бірақ қатыса алмадым",bad
38791,"Алдымен жарық пен суық су жоқ, қазір жарық, ал суық су бар, бірақ ыстық су жоқ",bad
38792,Кешкі сағат 6,bad
38793,ну телефон стал показывать символ айтюнз и отказался включаться пришлось обновляться,bad
38794,у них там еще и собака вот псинку жалко,bad
38795,продам жк атланта 2 спб таких планировк больше нет видовая однокомнатная квартира в,bad
38796,ну может уже поехали не знаю,bad
38797,сондықтан мен оянған кезде осылай дедім,bad
38798,вот млин батарейка на любимом swatch сели,bad
38799,"өте таңқаларлық такси жүргізушісі, меніңше, оның екінші жұмыс орны психиатриялық ауруханада, ол барлық сұрақтарына өзіне жауап береді",bad
38800,barag ankh ud a rhinin emnelagtee z lekheer ochloo n d r b tk eee,bad
38801,"сізге жаңа жыл үшін ағаш керек пе, бірақ кішкентай болғандықтан ол болмайды",bad
38802,"урааааа мен ауырып қалдым, лах, мен сені шығарып салуды күттім, бірақ мен оны алып, ауырып кеттім",bad
38803,"Бір адам, тіпті біреуі де менің әлеуметтік желілерде отыруыма қарсы емес, мен жақында электорат жинаймын деп қорқады",bad
38804,"кеше анам толькенді ұнатпайтынын айтты, мұның бәрі мағынасыз қорлау",bad
38805,"Ақымақ ауа-райы суық, содан кейін ыстық, ағаш құрғақ кесетін жөтелмен ауырдым",bad
38806,"иә, әлсіз күш осындай күш-жігер мен шыдамдылықтың дамуына әкеледі",bad
38807,"Әрине, сіз қатты спойлер лақтырдыңыз",bad
38808,это конечно здорово но когда же я увижу джоли в роли актрисы прощай клеопатра,bad
38809,не у меня просто пуганом бомбанитос,bad
38810,возбуждено уголовное дело за снос памятника ленину на площади в киеве,bad
38811,"Мен каворамын және рефератты қайта жазғым келмейді, оны сол күйінде қабылдаңыз",bad
38812,"рахмет, бірақ қуануға әлі ерте",bad
38813,Мен оны ұнатпаймын,bad
38814,"ақыры, мен бауырымдағы бастар мен құйрықтарды отырғыздым",bad
38815,"Мен де жедел түрде Твиттерде реформалар жасауым керек, сондықтан ешкім твит сөзінің шын мағынасын білмейді",bad
38816,"Дүйсенбі - өте ауыр күн, тіпті тіс ауруы",bad
38817,новый интерфейс твидере как то странен о о,bad
38818,"неге сіз белгілі бір тегтерге жазыла алмайсыз, мысалы, s film life yabeyvdul",bad
38819,Киевтегі алаңдағы Лениннің ескерткішін бұзғаны үшін қылмыстық іс қозғалды,bad
38820,"Мен 4-тен кейін алмайтын шығармын немесе мүмкін, бірақ сіз бұған дейін жасай алмайсыз, бірақ бізбен бірге басқа біреу келеді",bad
38821,я пойду в шкьелу сегодня только на последниуй урок на кр по алгебре,bad
38822,"xt және javascript платформасын қолдана отырып, веб-қосымшалар мен интранеттерді бағдарламалау, бұл xyuta o o",bad
38823,"және үйрек оларға, мен оны демалыста білдім, ол маған жаттығу залынан ұшып келді, мен қынаптар туралы айқайлаған әйелден қорқамын",bad
38824,"16 тамыз, 2 2 жыл Ауғанстанда екі кәпірді тән ләззаттарына беріліп, алдау мағынасында таспен ұрды",bad
38825,мен барлық осы дәрі-дәрмектерден шаршадым,bad
38826,rt қайырлы таң 3,bad
38827,объясняю маме беспорядок в комнате естественным ростом энтропии не верит и заставляет убираться,bad
38828,эй хром қалай жұмыс істемейді o o,bad
38829,Қытайдағы өмір туралы жазуға уақыт жоқ,bad
38830,"Мен екі жүздімін, маған Instagram-дағы достарымның барлық суреттері ұнайды, дегенмен олар қорқынышты",bad
38831,у меня тоже что то в этой жизни мы делаем не так раз еда единственная радость,bad
38832,за этого я вообще не хочу слышать одно слово заяц из винни пуха а еще один так тот вообще фашист,bad
38833,я параноик отключаю ноутовую веб камеру в девайс манагере o o,bad
38834,"rt Мен бәрін жинай аламын, тек сұраңыз, бірақ мен үшін бұл қалай болса солай болмайды",bad
38835,прошло о только 2урока а я уже умир,bad
38836,"Мен атырауды қараймын, қайсысымен ұшасың, ал мереке күндері ол әрдайым қымбат",bad
38837,а вот этот мудак выбрасывает из окна пустые пачки от сигарет на улицы моего города не видно,bad
38838,хочу запрос на подтверждение удаления поста в жуйке кнопкой а то промазал и весь тред в тартарары,bad
38839,кешіріңіз мен дәл қазір мектепке баруды ұмытып кеттім және не істеп жатырсыз,bad
38840,"Сізге аз ғана нәрсе көрсетілді, мен одан көп күттім",bad
38841,все считают дни до нового года а я до лета,bad
38842,аааааа говнострадание прекрати утро же подожди хоть пол дня блять доминанту сука думай а не дерьмо это бесконечное gt,bad
38843,хотел отправить фотографию бот сказал что только через носки,bad
38844,"кешегі демалыстан кейін жұмысқа кетті, мен өзімді бір апта демалыссыз жер жыртып жүргендей сезінемін",bad
38845,қысқаша шешендік миниатюрасы туралы мені ақымақ деп қабылдамаңыз,bad
38846,"Мен қалайша жұп үшін келдім, ал атат емес",bad
38847,"біз сені 3 фретті сағынамыз және күтеміз, мен сенімен қоштасуға шықпадым",bad
38848,rt люблю же я делать из мухи слона простиите,bad
38849,"бір-екі минут не болды, о-о",bad
38850,поссорилась с подругой люди радуйтесь что у вас есть друзья которые помогут в трудную минуту,bad
38851,rt ну вот теперь эти замечательные три дня закончились не хочется уезжать отсюда шсв томск школастудвесны,bad
38852,божее ты меня на 9 мае не видела,bad
38853,ну вот почитал жуйк и одевается обратно,bad
38854,как же я не люблю писать кривой код а другой не умею,bad
38855,на скорой пидорасы работают я бы уже помер пока вы доехали лучше б дали этих таблеток а не бумажку выписали,bad
38856,"Мен дауыс берер едім, бірақ олар алаяқтыққа салынып немесе ішкі істерге араласады",bad
38857,"Мен ВК хабарламаларының тарихын анықтамайтын жалғыз адаммын, менде өткен жылдың басынан бері хат алмасу бар",bad
38858,есте сақтау,bad
38859,бірақ қазір Лера басқа адаммен бірге партада отырады,bad
38860,біз қайғылы автомобиль апатына ұшырадық,bad
38861,rt lobachevsky только посмотрев ролик little big berlin l,bad
38862,"Блин, екі дюйка косячных болды, бірде-бірінде күлуге уақыт болмады",bad
38863,спасибо за удачу но увы не все мамы идеальны есть и другие,bad
38864,rt блин надо же купил мороженое и забыл наверное уже растаяло за пару то часов,bad
38865,"ә-ә, егер мен мектепте Wi-Fi-ны кешке барсам ғана ВК-ға ашуға болмас еді",bad
38866,"rt Мен пойыздардың үстіңгі сөрелеріне шыдай алмаймын, ертең оларда ұйықтай алмаймын, мен Киевтің айналасында ұйықтай беремін",bad
38867,"Мен дәл қазір Киевке қол сілтегім келеді, мен сіздермен теңізден бір жерде тербелгім келеді",bad
38868,воообще нет он какой то никакой,bad
38869,rt aaaaaa Ақ тізімге мені кіргізбеді,bad
38870,сидела б я сзади щас бы с этими додиками говорила а так вообще лох на 1,bad
38871,после вчерашнего дня я поняла что не накаталась на коньках,bad
38872,никогда не думала что учителя плачут но жизнь не договор и в нее не пропишешь пункт о форс мажоре,bad
38873,"Мен Артемді сағындым, оны тезірек көргім келеді",bad
38874,rt печалька найти куртку своей мечты кожаную идеально сидящую правильно веса и охуеть от цены в почти 25,bad
38875,қасірет қазірдің өзінде жынды болып өркендеп келеді,bad
38876,да эти чудаки из калифорнии снег только в кино видели,bad
38877,очень удачно было заболеть в понедельник да еще и перед защитой практики,bad
38878,бюджетпен есеп айырысуды ұйымдастыру,bad
38879,"Мен ауырғым келмейді, мен қыздарыммен бірге оқығым келеді",bad
38880,ну почему я попала в эту пробку,bad
38881,оценки для с юп 9 юн 1 шапка 9 фон 1 твиты 1 мне нравится твой акк но не люблю курящих,bad
38882,rt сізсіз өте жаман және скучно,bad
38883,"неге мен анама оның планетадағы ең сиқырлы әйел екенін және оны жақсы көретінімді айтсам, ол маған темекі шегуге қарапайым түрде жауап береді",bad
38884,2 сағаттан кейін ата-аналар жиналысын өткізген кездегі көңілсіз,bad
38885,я опаздываю в бассейн меня это напрягает,bad
38886,как вести себя когда мама придет со школы,bad
38887,"ол менімен бірге болды, мен бәрін сағындым 9 9",bad
38888,"гүл шоғы 1 минутта сөніп қалды, бұл менің көз алдымда болды",bad
38889,"Мені көгершін өлтіре жаздады, кенеттен стсуко өте жақын ұшып кетті, сонымен қатар қанаты тиген мұрын шошып кетті",bad
38890,бұл кремдер аз ғана патрондардан бас тартқан ескерткіштерге жетті,bad
38891,ездить в этих мерзких маршрутках без наушников ужасно потеряла,bad
38892,сегодня сдавали кровь пипец как страшно,bad
38893,вчерашний дрифт обошелся в 45 рублей диск под замену,bad
38894,rt а еще я соскучилась по тебе,bad
38895,на улице такая классная погода а я как лошара сижу дома,bad
38896,хмм екінші күні мен ру джейбер құлайды,bad
38897,не было печали систему обновил и как назло под рукоййй не болванки чистой не флешки придеться завтро переустанавливат,bad
38898,"ол мұндай ауру, мен ауырғым келмейді, бірақ мұрным бітеліп, тамағым ауырады",bad
38899,күні бойы терафлу компаниясында жағдай жақсармайды,bad
38900,а мне блять не до улыбок я пиздец опаздываю,bad
38901,Мен екі сағат ұйықтадым және өзімді ерлі-зайыптыларға бөлуге мәжбүрледім,bad
38902,почему все настраивается против того чтобы я не шла на учебу не пустили в институт по паспарту ну емае студак забыла с кем не бывает,bad
38903,"Мен ұйықтағым келеді, бірақ егер менің анам келіп, мен ұйықтасам, ол мені қорқынышымнан мүлдем айырылдым деп ойлайды, мен шынымен де оқымаймын және үнемі ұйықтаймын",bad
38904,в колыбели младенец покойник в гробу вот и все что известно про нашу судьбу печалька,bad
38905,Қыста мұң мен мұң бірінші рет болды,bad
38906,қызықсыз жұмыс аптасы тағы да демалыс сол баяғы Минскіге еліктейді,bad
38907,rt а я кстати осуществила свою давнюю мечту и покачалась на цепи ограды гума но вы не поймете,bad
38908,"Мен өзімнің лақап атымды ақпаратқа жазғым келді, ал zhuykoblog бұл лақап бос емес екенін айтты, мен бұл жерде мұндай лақап атпен чек көрмеген едім",bad
38909,"қарғыс атсын, мен сені таңертең сағындым",bad
38910,дурацкий кошмар как будто я много раз пыталась и не могла проснуться до сих пор в себя прийти не могу а надо работать,bad
38911,я почти добралась до компа простите,bad
38912,у меня автоподписка на комменты отрубилась,bad
38913,романтикалық естеліктер таңы және жұмысқа барар жолда визуалды альбомдарды тыңдау,bad
38914,как же я хочу к старому аккаунту но уже ничего не вернуть 9,bad
38915,"меніңше, біздің гимназияда ғана Wi fi 9 жоқ",bad
38916,потому что я делал английский,bad
38917,врач сказал завтра утром операция не есть ни пить нельзя,bad
38918,rt Мен жүйені вирустық машинада жұмыс істейтін сезімді бәсеңдету үшін бұрап шығарғандықтан вебті қоямын.,bad
38919,rt чем горло вылечить болит,bad
38920,ввели комиссию 5 на всю сотовую связь 2 5 на моего провайдера интернет благо хостинг и стим остались без сволочи чо,bad
38921,angiryn mahyg daanch idehg ym da te dandaa alah khyadakh x chirheelelin tuhai bichnee,bad
38922,осталось две пары зачет по психологии начинает напрягать,bad
38923,иддег бол идхене л дее ангирин маһыг даанч идехг ым да те дандаа алах хядх х чирхииелин тухай бичне,bad
38924,я до сих пор не могу разобраться в себе,bad
38925,"биология бойынша кеңеске барды, бірақ ол ол жерде болған жоқ, ең бастысы бұл туралы ешкім айтқан жоқ",bad
38926,"Мен басқасына жете алмағаныма өте өкінемін, бірақ мен дтшқа сыйлық бере алмадым",bad
38927,екінші күні біздің пәтерде су мүлдем жоқ,bad
38928,лена сидит и кушает пирожок ч не в силах ее контролировать,bad
38929,"бақылау коды бойынша бөлімдегі сәлемдеме мен келемін, мен 3 минут тұрамын, ертең ертең кел деп айтады, олар әлі үлгермеді",bad
38930,хочу 1 gbit адаптер дешевле чем за 8 баксов,bad
38931,"және жалпы сатори жұмысқа дайын болғысы келмейді, сатори мұңайып, қынжылғысы келмейді",bad
38932,"бақыт - бұл менің көңіл-күйімді бұзбау және басқалардың оған жол бермеу қабілеті, мен оны жасай алмаймын",bad
38933,так сегодня обещали включить горячую воду почему тогда я снова бегал с чайником какое то нае во простите,bad
38934,"сондықтан қызықтырды, содан кейін баммер",bad
38935,Бөлмеде тұратындардың біреуі nokia-ны шығарып жіберді,bad
38936,rt зачет по графике допуск к сессии я распиздяй,bad
38937,бірақ бұл менің есебімнен цури үшін жұмыс істемейді,bad
38938,rt не легче было сразу помириться,bad
38939,рт туған күн қайғылы мереке сыра арақ дәретхана,bad
38940,привет разве что на афтепати cassandraconf я завтра рано утром улетаю в киев,bad
38941,что то температура поднялась плохо это нельзя щас болеть вредно болеть вообще вредно,bad
38942,"және олардың кімге қажет екендігі мүлдем түсініксіз, өйткені әріптестердің ешқайсысы дәрігер туралы білмейді, олар оны жай лақтырып жіберген шығар",bad
38943,"өз бағандарын жалғастырыңыз өмірдегі жеңімпаз 25 рубльге бір реттік шыныаяқ сатып алды, машина жұмыс істемейді",bad
38944,неге ол әрқашан бәрін ішуге шақырады Мен түсінбеймін х,bad
38945,бүгін душтан кейін ылғал линолеумға шпагатта отыра алатынымды білдім,bad
38946,rt нет лучше мотивации чем мысли о том что ты уже стареешь и ничего не успел,bad
38947,rt эшелонумри кешаумри кешанаша кешанның мақтанышы сорылған фанатиктер кеши сіздер үшін арнайы оқыңыз,bad
38948,"биология біз жасушаларды қарастырамыз, маған биология ұнамайды",bad
38949,"хм, бұл азғырғыш емес, ng-ге туралау",bad
38950,rt мы живем не в той стране чтоб плакать по тем кто умер они отправляются в лучший мир а мы остаемся гнить здесь,bad
38951,"қарғыс атқыр мен тағы кешігіп қалдым, жұмысқа уақытында келгенім есімде жоқ",bad
38952,вот когда мучают личные проблемы сессия ну нихрена не вовремя,bad
38953,"rt шүкір, бізде қамыт жоқ, бірақ ол ng-ден кейін болады",bad
38954,қарғыс атсын оох мен бүгін мектепте де емеспін,bad
38955,умереть от скуки можно пристрелите меня,bad
38956,rt интересно в 3g к icq qip прекрасно подключается по wifi нет,bad
38957,почему то вспомнила про свою зарплату на эти деньги можно только выживать жить на нее невозможно хочу скорее в декрет,bad
38958,надо заставить себя что то сделать у меня сейчас несоответствие моего должна моему хочу,bad
38959,таңертең мен осы моральдық дәрігерге мектепке бару үшін қандай ұн жақсырақ баруға тура келді,bad
38960,никто не просил идти ко 2 ален опять ты какая то дерзкая,bad
38961,что было у меня живот очень сильно болел,bad
38962,ненавижу нашу школу урок отменили зато репетиция будет красавцы блять,bad
38963,мүмкін мен әлі де арманда өлемін 9 8,bad
38964,"Мен заттарды жоспарлаған және жуған күнімде мағынасыздық заңы, еш жерде кебу үшін жаңбыр жауады",bad
38965,"Менің ішім ауырады, енді нат ра",bad
38966,rt жіберіп алады,bad
38967,хмм пыталась отправить тебе дм а мне пишут что ты not following,bad
38968,а тут блин нифига не говорила что по географии у меня кошмар застрелиться можно,bad
38969,ну блиаааааа ну я ж скучашки,bad
38970,я тоже делаю геометрия,bad
38971,утро в гавно вновь меня душит жар сидеть значит буду дома так надо,bad
38972,"Мен қазір айдамын, тозаққа баруым керек",bad
38973,"ростов спартакпен қалай ойнады, мен әлі күнге дейін білмейтін ақымақпын",bad
38974,"Ия, мен жай көзілдірігімді сындырып алдым",bad
38975,"қарғыс атқыр, міне мені масқара етті",bad
38976,книжка не включается только бы заработала вообще ааа щас заплаачу,bad
38977,"менің аллошкам жаман, мен бұған қатты қайғырдым",bad
38978,rt қазір менің өмірім интегралды қабылдағанға дейін және кейін екіге бөлінеді,bad
38979,rt этот день настал,bad
38980,близнецы гороскоп пришла пора реализовать все свои планы не стоит откладывать их на потом действуйте оооббоо нужно учить стихи,bad
38981,мы новое поколение поколение людей живущих в сети ведь сеть и есть наш дом где мы хозяева и одновременно жертвы,bad
38982,ақша,bad
38983,ng rs n 7 honogt taria khiilgeed edgeen x n ndr dahiad l khaniad x rchlee,bad
38984,вроде как отдали в печать правда чб херово,bad
38985,волшебные 2 минут надо бы поесть но еды нет о о happybirthdaytrecool,bad
38986,миний сэтгэл хедлел нуурэн дээр шууд ил гардаг энэ маш муу гэсэн би засах гээл хичээгээл байгаа,bad
38987,жаман сауығу 3,bad
38988,сук пздц все маршрутки едут только до сибади села на автобус хрен знает доеду ли я вообще,bad
38989,"біз ақшаны жек көреміз, ол автобуста 5 рубль берді, ал олар маған 49 рубльді ондаған қайтарып берді",bad
38990,а у меня во фконтакте поиск по видео йобнулся это все,bad
38991,жаберы плохие опять не доставили мне один жуйкодень,bad
38992,забыла дома кошелек и голову кажется тоже,bad
38993,ах да у меня среди моих скромных 14 3дс друзей две пары с одинаковым начальным сафари,bad
38994,бесит когда моя вторая половинка не хочет делать мне миньет сваливая все на кариес подслушано,bad
38995,"зарядтау үзілді, мен зарядтауды сұрадым 3",bad
38996,rt ну что за дом 2 блджд,bad
38997,"Мен тіс тазалағышта ұзақ отырдым, мен онша қорықпадым",bad
38998,"Мен сағынамын, періште онымен бүгін сөйлесті, бірақ бәрібір",bad
38999,надеюсь за 6 часов хоть кто нибудь начнет читать нового кефирчика 9,bad
39000,көп жұмыс бергенім үшін кешіріңіз,bad
39001,"aaaaaa Мен есімнен жалықтым, менің көңіл-күйімді көтеру менің өзара жазылуға жазылыңыз",bad
39002,q а я так то не таранов a,bad
39003,с утра забрали одеяло пришлось идти в школу,bad
39004,"Мен сурет салуға, үй тапсырмаларын орындауға, жинауға және жөндеуге әкеме көмектесуге баруым керек, бірақ мен ештеңе етпеймін",bad
39005,rt мен эбонатты байқадым,bad
39006,"хаттар қарапайым болды, енді сіздің қызметкерлеріңіз оларды жоғалтқан сияқты, өкінішке орай, бірінде баланың басқа фотосуретінде сертификат болды",bad
39007,незабудем непростим вромайдан вы холопье трупы в прямом смысле все рожденные не в ссср будут отхолохощены,bad
39008,на выпускном директор сказал что я хакер я и сам не знал например,bad
39009,"шынымен келді ме, қыс қармен келді",bad
39010,"түймені көтеріп, біз қараңғы түскеннен кейін артқа жақсылап қарап вокзалға қарай жүгірдік және үйге қайтып келе жатып, қорқынышты фильм көрдік",bad
39011,менің сүйікті мысығым қайтыс болды,bad
39012,да вроде бы закончила курсач осталось все оформить по стандарту,bad
39013,мне нужен твой номер твиттер в 1 раз выбивает меня,bad
39014,күз қазан слуш күннің мағыналық заңы қандай менде шындық бар дискотекадан суық тиген жоқпын,bad
39015,это просто кошмар,bad
39016,"жақсы, неліктен мддн інжірі бар доңғалақ sdm дөңгелегін енді ойлап табу керек болды?",bad
39017,"Үйге телефонды зарядтау үшін мен университетке бір жұппен келдім, жарық сөніп қалды",bad
39018,"Айтпақшы, мен төсек тартып жатқан кезде заттарды бір жаққа қоямын",bad
39019,как не хочу идти на работу сотрудники утомляют больше чем дети,bad
39020,"Мен ауруханадан оралдым, өзімді қатты армандайтын кезімде өзімді жаман сезінемін",bad
39021,Маған бүгін қарғыс атқыр істер жасау керек болды,bad
39022,"түні бойы жаңбыр жауып тұрды, демек, бұрыштардағы қол тежегішіне қыс келеді, мен бармаймын",bad
39023,сонымен қатар химияда бүгінде өмірлік ауырсыну бақыланады,bad
39024,весь день история вот нахрен я пришла сегодня я просто победитель по жизни атвичаю,bad
39025,последняя лекция с историком мне будет нехватать его пиздежа обо всем,bad
39026,RT кедей,bad
39027,ол қазірдің өзінде олардың бәрін коллекторлар бұлыңғыр етіп алу қиын дейді,bad
39028,уууу даже на четвертый этаж не могу нормально подняться пиздец моей дыхалке чуть не задохнулась нахуй,bad
39029,боттарға шабуыл 1 пікір 82 күдікті пікір қалдырады,bad
39030,нашествие ботов 1 комментариев 82 подозрительных комментария оставить,bad
39031,"бұл қаншалықты жаман, бірақ сіз техникке баруыңыз керек",bad
39032,"Анам келмегені үшін кешіріңіз, менің қарындасыма қоңырау шалып, мен ауруханаға баруым керек болды",bad
39033,ну теперь у меня нет настроения и чувствую себя виноватой,bad
39034,мені ұйықта,bad
39035,как это мило звучит ну ладно потом отберу у тебя шарф,bad
39036,rt утречка бубенчик о удачного дня,bad
39037,xxx у меня сексуальное расстройство yyy ты серьезно xxx серьезней некуда xxx никто не дает расстраиваюсь,bad
39038,"Мен ауырғанды ​​ұнатпаймын, мен жай ғана емделдім және жаңасын алдым",bad
39039,сдается что буква е нас преследует постоянно последние лет 25,bad
39040,сіздің анаңыздың іші ауырады және дизентерияға ауырады,bad
39041,ну так это тоже будет декабрь,bad
39042,rt гг давно я не видел выньду 98 комп уныл и сюда ставлю хрюшу уже 2ой час пошел,bad
39043,так спать хочу ибо 4 часа разницы и я отвыкла от нашего времени,bad
39044,"өкінішке орай, ауырып қалдым, мен температурам көтеріліп жатыр",bad
39045,"Собянин, сол реактивтер сіздің табытқа құйылып, сіз Мәскеуді улап, адамдардың киімдері мен аяқ киімдерін бүлдіресіз",bad
39046,"балалар, біреу барлық авиакомпанияларды шешті, маған картаны ауыстыратын кез келді, мен нақты альянс пен банк таңдай алмаймын",bad
39047,"Жаттықтырушының 3 минуты мектептегі бір күн сияқты, бәрі де тез",bad
39048,"және бұл арада менде ағылшын тілінде бірнеше жұп бар, олар бәрін білетіндіктен тағы да зеріктірдім",bad
39049,одноклассники суки напился проблевал проспал,bad
39050,"Мен аяғымды бұрап алдым, мен қашпаймын",bad
39051,иә мен үйдемін мұздатылған су ыстық батарея мұзы жоқ,bad
39052,это странно так я самый умный в группе но почему то со мной никто не хочет реферат писать в паре,bad
39053,как замечательно ехать в электричке смотреть в окно и думать о горячем кофе белоснежной зиме нг сессии нет совсем не замечательно,bad
39054,тупой вобще день натроения нет блин из за этой физручки,bad
39055,"мұндай шапалақ ұрудың қажеті жоқ екенін білетін кеденде шапалақ ұру, полиция бөліміне тапсыру керек, ешкімнің болмағаны үшін айыппұл төлейді",bad
39056,"Идеядан, маған бір жақтан алынған екі жақты әсерлер ұнайды және мен бірінші тигізгенде функционалдылықтың керемет екенін көремін",bad
39057,вчера мне 4 хлетний ребенок сказал что телефон лучше игрушек я если честно была в шоке,bad
39058,"жақында мен ұйықтай алмаймын, ұйықтап жатсам noize mc oh oh армандаймын",bad
39059,rt меня вставило,bad
39060,"Бұл ұят, бірақ мен сендім, бірақ бұл оған тұрарлық емес болып шықты",bad
39061,товарищ майор будем по вам скучать такого мужика уволили,bad
39062,"ауа-райы жақсы, мен қар бүршіктерімен жүргім келеді, бірақ отырамын және отырамын",bad
39063,"Мен 3г модем арқылы үйде отырғаным қалай, Провода қиындықтар бар",bad
39064,rt мені кіргізді,bad
39065,бірақ сіз тиімді әдісті білмейсіз,bad
39066,и выспался и кофе выпил и банан скушал а курить все равно хоцца бум ждать пока переколбасит и надо уже вел достава,bad
39067,бендеры захватили киев как папуасы уничтожают историю все ждем решительных действий януковича прогнозов вообще никаких,bad
39068,"жоқ, мен ақымақпын, біреуі шығады",bad
39069,"өмірден, кез-келген қызметкер өз жұмыс берушісінің ісіне кедергі келтірмейді, тіпті егер су тасқыны олар үшін уақытында басты нәрсеге кетсе де",bad
39070,біз апельсинді көп бөлдік,bad
39071,"rt Мен бұл дүниені көрмеймін, бұл жаман нәсіл, адамдар зұлымдық пен рухсыздар Мені ешкім іздемес үшін, ал жазбаған үшін мен алысқа барғым келеді.",bad
39072,не люблю желтоволосых девочек которые считают себя блондинками затонируйтесь мать вашу,bad
39073,"Тамағым ауырып, көзім ауырады",bad
39074,кеше сіз бір баррель виски немесе сол сияқты бір нәрсе ішкен сияқты ауырады,bad
39075,даа мне все равно приходиться ходить темы сложные непойму потом,bad
39076,не буду очки носить в метре от зеркала вроде симпатяжка а ближе подойти тааакая уродина,bad
39077,"даңқ шақырылды, менің даусымды естіді және егер жаттығулар жақсы болса, жаттығуды кешкі 17-ге қалдырды",bad
39078,"Бір сағаттан астам уақыт бойы шаштың бұралуы және xs сияқты бетті суретке түсіргім келген кезде, сонымен қатар видео менің ар-ұжданымда",bad
39079,Бүгін жұма сәтсіз болады деген сенімді сеніммен бүгін ояндым 8,bad
39080,rt теперь моя жизнь разделилась на две части до взятия интеграла и после,bad
39081,сжигая за собой мосты помни частенько приходится возвращаться,bad
39082,ну ээ чел с цепью вылитый скорпион из мортал комбат,bad
39083,"Маған видео ұнады, маған қоңырау шалуы мүмкін, аңыздар лигасы пародия қолданушысы",bad
39084,"Рахмет, менің сүйікті қызым, мен тек бірінші партада отырамын және 45 минут ішінде оның алдында жауап беремін",bad
39085,"Құдайға шүкір әлі температура жоқ, сондықтан мен бүгін емханаға өзім баруым керек",bad
39086,а я хочу в питер тогда уж веришь ни разу не был,bad
39087,"бүгінде демалыс күні, бірақ іс жүзінде сіз ішуіңіз керек деген толық сезім",bad
39088,сурик на меня шипит из за статусов даже так незя теперь высказаться эх,bad
39089,Телефондағы фильм 1 r 3 r stick бұл кәсіпкерлік серия,bad
39090,rt прошу rt он украл все деньги у своих учителей пенсионеров,bad
39091,"қан ағымы әлі де төгілуде, мұңды",bad
39092,блять папа почему ты не на работе испортил мне все планы на эти пол дня,bad
39093,"Мен түсінемін, бірақ мен жазуды аяқтауым керек еді",bad
39094,Мен қайтадан түсімді және шаштың ұзындығын қалаймын,bad
39095,"бүгін банкоматта мен енді жаңа жыл сезімі экранда gt 2 k сомасы көрсетілгенде, баланс сұрайтын кезде пайда болатынын түсіндім.",bad
39096,если рано проснутся то можно сделать все дела за полдня а потом маяться бездельем,bad
